id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.display_name_styles.colors.0,mentions.0.display_name_styles.colors.1,mentions.0.display_name_styles.effect_id,mentions.0.display_name_styles.font_id,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1047956019298447370,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,havent seen another human being in years,2022-12-01T19:23:05.082Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:23:05.082000+00:00,false,0,danii,
1047955993067278397,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,youre probably asking the wrong guy,2022-12-01T19:22:58.828Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,05aedfa05372dd1700d0f9fe91aa9c8e,,,,,,,,,,,,,,,,,0,,,,,,0,Dita,452529332880015390,,,,,,0,dita,,474583324396879884,474583323340046337,1047955818772959333,0,,false,,,,,,,,,2022-12-01T19:22:58.828000+00:00,false,19,danii,
1047955585804533841,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,venum,2022-12-01T19:21:21.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:21:21.729000+00:00,false,0,danii,
1047955263434526780,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:EZge:921073191814828122>,2022-12-01T19:20:04.870Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:20:04.870000+00:00,false,0,danii,
1047955231092252762,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uh programming,2022-12-01T19:19:57.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:19:57.159000+00:00,false,0,danii,
1047955183331717280,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<a:peepoHappier:891102132672024607>,2022-12-01T19:19:45.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:19:45.772000+00:00,false,0,danii,
1047955161722650655,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,and ari,2022-12-01T19:19:40.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:19:40.620000+00:00,false,0,danii,
1047955145872375860,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,hi dita,2022-12-01T19:19:36.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:19:36.841000+00:00,false,0,danii,
1047954913164013669,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,whomstve,2022-12-01T19:18:41.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:18:41.359000+00:00,false,0,danii,
1047954826786525184,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i dont,2022-12-01T19:18:20.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:18:20.765000+00:00,false,0,danii,
1047954748000714814,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,not sure they even exist,2022-12-01T19:18:01.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:18:01.981000+00:00,false,0,danii,
1047954731055730759,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,norwegian videos lmao,2022-12-01T19:17:57.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:17:57.941000+00:00,false,0,danii,
1047954701909491722,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:weeb:720397541199315074>,2022-12-01T19:17:50.992Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:17:50.992000+00:00,false,0,danii,
1047954697543221298,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,truuue,2022-12-01T19:17:49.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:17:49.951000+00:00,false,0,danii,
1047954498573848596,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,youtube,2022-12-01T19:17:02.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:17:02.513000+00:00,false,0,danii,
1047954490453676135,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uh not much,2022-12-01T19:17:00.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,e80355714fbaa680db2d5ad420606c99,,,,,,,,585125eeca7cf4dc28fa3a4724917596,true,698648550690783343,BBC,,,,,,0,,,,,,128,CarsManCool,746448607636619454,,585125eeca7cf4dc28fa3a4724917596,true,698648550690783343,BBC,128,carsmancool,,474583324396879884,474583323340046337,1047954325063868458,0,,false,,,,,,,,,2022-12-01T19:17:00.577000+00:00,false,19,danii,
1047954085602656367,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:skullge:1010920814100615241>,2022-12-01T19:15:24.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:15:24.053000+00:00,false,0,danii,
1047953919868928170,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,sorry no i broke my thumb,2022-12-01T19:14:44.539Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:14:44.539000+00:00,false,0,danii,
1047953890043252757,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,its football right?,2022-12-01T19:14:37.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:14:37.428000+00:00,false,0,danii,
1047953858107822251,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uuh nah i dont really watch football <:Flushed:839919121977573436>,2022-12-01T19:14:29.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:14:29.814000+00:00,false,0,danii,
1047953262449541210,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,so true zed,2022-12-01T19:12:07.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:12:07.798000+00:00,false,0,danii,
1047952620834275368,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,alright we try again today,2022-12-01T19:09:34.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:09:34.825000+00:00,false,0,danii,
1047952607810965584,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,ah shit did i forget again?,2022-12-01T19:09:31.720Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,8fd4af1e0fe16d88f89008d8a9a0b5aa,,,,,,,,,,,,,,,,,0,,,,,,64,PlanZed,192071645999923202,,,,,,64,planzed,,474583324396879884,474583323340046337,1047952548289585262,0,,false,,,,,,,,,2022-12-01T19:09:31.720000+00:00,false,19,danii,
1047952578060767333,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yeah im good hbu,2022-12-01T19:09:24.627Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:09:24.627000+00:00,false,0,danii,
1047952461668810822,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,hello,2022-12-01T19:08:56.877Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:08:56.877000+00:00,false,0,danii,
1047952318693376000,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,noted ill make sure to delay the trailer,2022-12-01T19:08:22.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-12-01T19:08:22.789000+00:00,false,0,danii,
1046536510301819020,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,not false,2022-11-27T21:22:27.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T21:22:27.764000+00:00,false,0,danii,
1046536496670330930,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,ari 💀,2022-11-27T21:22:24.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T21:22:24.514000+00:00,false,0,danii,
1046536466932703283,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,true tbh,2022-11-27T21:22:17.424Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,a_ce05e89ba248576351543676d71149fe,,a_3c97a2d37f433a7913a1c7b7a735d000,,1144308439720394944,,,,,,,,,nameplates/nameplates/vengeance/,COLLECTIBLES_NAMEPLATES_VENGEANCE_A11Y,violet,1349849614257225760,0,,,,,,4326144,3vil,136985027413147648,,,,,,4326144,3vil,,474583324396879884,474583323340046337,1046536438407237753,0,,false,,,,,,,,,2022-11-27T21:22:17.424000+00:00,false,19,danii,
1046536347470532740,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uuh it was gonna be out end of november but gonna be delayed,2022-11-27T21:21:48.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T21:21:48.942000+00:00,false,0,danii,
1046535395887820892,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,so true ari,2022-11-27T21:18:02.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T21:18:02.067000+00:00,false,0,danii,
1046535077913444493,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:pepestare:881302018478714912>,2022-11-27T21:16:46.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,17d5b6065a334646a56a6770cb46cd31,,,,,,,,,,,,,,,,,0,,,,,,64,BeknacktesBrotTV,842785560053809162,,,,,,64,beknacktesbrottv,,474583324396879884,474583323340046337,1046533362208223312,0,,false,,,,,,,,,2022-11-27T21:16:46.256000+00:00,false,19,danii,
1046434194856869908,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,he forgor 💀,2022-11-27T14:35:53.861Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:35:53.861000+00:00,false,0,danii,
1046434016284393544,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,oh shit i havent uploaded in like a year,2022-11-27T14:35:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:35:11.286000+00:00,false,0,danii,
1046433988815900773,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,💀,2022-11-27T14:35:04.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:35:04.737000+00:00,false,0,danii,
1046433842615046165,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,the terrible jokjes are rubbin off on you,2022-11-27T14:34:29.880Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:34:29.880000+00:00,false,0,danii,
1046433814114734151,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,you been watching too many dani vids teeb,2022-11-27T14:34:23.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:34:23.085000+00:00,false,0,danii,
1046433772805029919,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,gottem,2022-11-27T14:34:13.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:34:13.236000+00:00,false,0,danii,
1046433679003619388,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:skullge:1010920814100615241>,2022-11-27T14:33:50.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:50.872000+00:00,false,0,danii,
1046433674406678538,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yikes,2022-11-27T14:33:49.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:49.776000+00:00,false,0,danii,
1046433656077570078,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,or ig americans say soccer?,2022-11-27T14:33:45.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:45.406000+00:00,false,0,danii,
1046433633847750707,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,arent they the same thing,2022-11-27T14:33:40.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:40.106000+00:00,false,0,danii,
1046433602608570469,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,football,2022-11-27T14:33:32.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:32.658000+00:00,false,0,danii,
1046433569075110059,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i should put pizza steve in lmao,2022-11-27T14:33:24.663Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:33:24.663000+00:00,false,0,danii,
1046433414519193650,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,pizza steve,2022-11-27T14:32:47.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:32:47.814000+00:00,false,0,danii,
1046433408743649311,,,,,2,image/png,image.png,1029,1046433408445841439,https://media.discordapp.net/attachments/474583324396879884/1046433408445841439/image.png?ex=68e9c1ce&is=68e8704e&hm=a518de5cb87d452e057da7701d5ae220c2c65f5e7a0914d47e6ae50b13c0ab22&,737620,https://cdn.discordapp.com/attachments/474583324396879884/1046433408445841439/image.png?ex=68e9c1ce&is=68e8704e&hm=a518de5cb87d452e057da7701d5ae220c2c65f5e7a0914d47e6ae50b13c0ab22&,1345,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,,2022-11-27T14:32:46.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:32:46.437000+00:00,false,0,danii,
1046433323959975996,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,what the fuck,2022-11-27T14:32:26.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:32:26.223000+00:00,false,0,danii,
1046432837420728331,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,programming,2022-11-27T14:30:30.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:30:30.223000+00:00,false,0,danii,
1046431633663864843,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,lmao u madlad ur actually doing it? glgl,2022-11-27T14:25:43.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,0c492a585b17920c3efcc667af7849e7,,,,,,,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,,,,,,0,,,,,,128,Atomic,875237428330364970,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,128,atomic101,,474583324396879884,474583323340046337,1046431569138688090,0,,false,,,,,,,,,2022-11-27T14:25:43.225000+00:00,false,19,danii,
1046431085304762388,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i mean sure if you want to lmao,2022-11-27T14:23:32.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,0c492a585b17920c3efcc667af7849e7,,,,,,,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,,,,,,0,,,,,,128,Atomic,875237428330364970,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,128,atomic101,,474583324396879884,474583323340046337,1046431032838201414,0,,false,,,,,,,,,2022-11-27T14:23:32.486000+00:00,false,19,danii,
1046431043361701998,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uh idunno just chillen,2022-11-27T14:23:22.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,68f24eb21f41f066ad53038a7f17f107,,a_c3cffc19e9784f7d0b005eecdf1b566e,,1212569433839636530,,,,,,,,,,,,,0,,,,,,128,Moody,948232687607484417,,,,,,128,moodynev,,474583324396879884,474583323340046337,1046430991415263282,0,,false,,,,,,,,,2022-11-27T14:23:22.486000+00:00,false,19,danii,
1046430907713728593,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:nerdge:1024998961716674580>,2022-11-27T14:22:50.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:22:50.145000+00:00,false,0,danii,
1046430664972582994,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,*no*,2022-11-27T14:21:52.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,0c492a585b17920c3efcc667af7849e7,,,,,,,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,,,,,,0,,,,,,128,Atomic,875237428330364970,,bdf7998de2b7f8d2153aa572b8cf2e82,true,428823240824061954,2077,128,atomic101,,474583324396879884,474583323340046337,1046430579786256435,0,,false,,,,,,,,,2022-11-27T14:21:52.271000+00:00,false,19,danii,
1046430508948672582,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,but something very poggers is coming a bit before the vid,2022-11-27T14:21:15.072Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-27T14:21:15.072000+00:00,false,0,danii,
